energy,tempo,danceability,loudness,valence,speechiness,instrumentalness,acousticness,liveness,duration_ms,track_name,track_artist,playlist_genre,playlist_subgenre,track_popularity,popular,genre_group
0.641,150.058,0.732,-7.627,0.747,0.253,5.57e-05,0.271,0.112,227200.0,Dame Luz,Brytiago,latin,trap,26,0,pop
0.84,141.958,0.728,-4.575,0.598,0.0813,0.0,0.164,0.0972,116901.0,Wag1,Akapellah,latin,trap,39,0,pop
0.624,154.992,0.467,-6.804,0.107,0.0552,0.0,0.101,0.387,224042.0,PA' LA VUELTA,"Eladio Carrion, Morad",latin,trap,46,0,pop
0.786,140.042,0.737,-5.268,0.643,0.126,0.0,0.683,0.369,264385.0,TATA - Remix,"Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda",latin,trap,43,0,pop
0.755,139.923,0.786,-2.827,0.469,0.266,0.0,0.28,0.227,330196.0,Patrón,"Big Soto, Neutro Shorty, De La Ghetto, Noriel",latin,trap,32,0,pop
0.864,142.689,0.621,-5.91,0.897,0.376,0.0,0.099,0.0882,277028.0,"Skeem Set, Pt. 2","Milli Major, Jme, Scorcher, SeriousXSyikes, Crazy Titch",hip-hop,grime,36,0,urban
0.741,108.088,0.542,-7.875,0.189,0.345,0.0,0.0643,0.538,192205.0,Sticky,"Bashy, GRM Daily",hip-hop,grime,38,0,urban
0.735,93.374,0.566,-9.475,0.71,0.352,2.22e-05,0.342,0.0931,183429.0,Must Be Bored,"Big Zuu, D7, Crafty 893, Drifter",hip-hop,grime,28,0,urban
0.622,138.054,0.794,-10.931,0.658,0.311,0.0,0.315,0.225,114348.0,#skeptacore pt.2,"Ryder, Skepta",hip-hop,grime,48,0,urban
0.785,137.056,0.86,-4.633,0.856,0.218,0.0,0.0348,0.0603,187445.0,Eyes on Me,Skepta,hip-hop,grime,40,0,urban
0.882,140.029,0.865,-6.341,0.719,0.196,0.00037,0.116,0.134,169714.0,Trenches,"Duke & Jones, Flowdan",hip-hop,grime,38,0,urban
0.74,135.026,0.767,-11.585,0.946,0.109,8.4e-05,0.0724,0.242,188089.0,Young Money,LZee,hip-hop,grime,37,0,urban
0.613,140.434,0.563,-10.245,0.42,0.393,0.0,0.813,0.106,139200.0,Iniesta Flow,"namesbliss, scruz",hip-hop,grime,37,0,urban
0.922,140.009,0.708,-2.978,0.669,0.171,0.0,0.0439,0.395,210857.0,Knock Your Block Off,"Jme, Giggs",hip-hop,grime,34,0,urban
0.798,140.198,0.713,-5.072,0.655,0.298,0.0,0.00452,0.331,235714.0,Energy Gang,"D Double E, Sir Spyro",hip-hop,grime,28,0,urban
0.754,140.04,0.751,-3.677,0.508,0.282,0.0,0.125,0.0921,249926.0,Stuttering,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",hip-hop,grime,34,0,urban
0.708,90.999,0.652,-6.616,0.859,0.321,0.0,0.055,0.0813,113333.0,MYWAY!,"ROMderful, KayFaraway",hip-hop,grime,19,0,urban
0.805,140.023,0.625,-7.213,0.647,0.244,0.34,0.00649,0.656,138613.0,VEX,slowthai,hip-hop,grime,34,0,urban
0.595,90.328,0.789,-7.188,0.406,0.499,0.0,0.052,0.113,158304.0,Hurdy Gurdy,"Big Narstie, Sir Spyro",hip-hop,grime,33,0,urban
0.811,171.723,0.435,-2.969,0.487,0.243,0.0,0.0659,0.0861,270866.0,Who's Dat,"Silencer, Lil ambush, Lil Shakz, YaroAlways, Kai Nero, Shakes",hip-hop,grime,25,0,urban
0.722,141.999,0.891,-8.2,0.395,0.286,6.34e-06,0.0145,0.164,118387.0,Tekky,"Chip, Frisco, K-Trap, Krept",hip-hop,grime,33,0,urban
0.604,135.144,0.898,-4.184,0.492,0.377,8.91e-05,0.0413,0.0876,176760.0,Quest For Coin II,"Ezra Collective, Jme, Swindle",hip-hop,grime,32,0,urban
0.891,138.878,0.395,-9.04,0.612,0.138,0.00337,0.0126,0.4,154286.0,LEON EDWARDS,"Snowy, LVNDLXRD",hip-hop,grime,17,0,urban
0.733,139.969,0.839,-5.36,0.633,0.35,0.0,0.063,0.11,192682.0,On Top,Jaykae,hip-hop,grime,32,0,urban
0.607,140.043,0.678,-5.331,0.756,0.0489,0.85,0.0751,0.354,209143.0,Circles24,Preditah,hip-hop,grime,16,0,urban
0.634,139.975,0.824,-8.894,0.229,0.164,0.0,0.0193,0.12,178639.0,This Year,"P Money, Silencer, Tobi",hip-hop,grime,33,0,urban
0.832,135.835,0.673,-7.273,0.73,0.316,2.85e-05,0.137,0.0926,133015.0,Shake It,Trillary Banks,hip-hop,grime,17,0,urban
0.645,128.023,0.663,-7.977,0.394,0.398,0.0,0.443,0.166,231107.0,IC3 (feat. Skepta) - Single Version,"Ghetts, Skepta",hip-hop,grime,31,0,urban
0.68,144.006,0.85,-6.18,0.694,0.338,0.0,0.732,0.0964,173333.0,Loading,Central Cee,hip-hop,drill,55,0,urban
0.471,140.969,0.863,-9.545,0.644,0.478,0.0,0.251,0.121,252907.0,Keisha & Becky - Remix,"Russ Millions, Tion Wayne, Aitch, Swarmz, Sav'o, JAY1",hip-hop,drill,59,0,urban
0.825,143.062,0.746,-4.457,0.904,0.0435,0.0,0.192,0.365,108651.0,Obsessed With You,Central Cee,hip-hop,drill,42,0,urban
0.75,141.176,0.807,-4.396,0.961,0.237,0.0,0.17,0.164,139574.0,Je M'appelle,Benzz,hip-hop,drill,44,0,urban
0.519,140.013,0.871,-6.549,0.532,0.258,8.14e-06,0.313,0.0869,251733.0,Clash (feat. Stormzy),"Dave, Stormzy",hip-hop,drill,57,0,urban
0.71,147.171,0.8,-6.403,0.795,0.295,0.0,0.463,0.339,150664.0,Commitment Issues,Central Cee,hip-hop,drill,52,0,urban
0.807,140.045,0.725,-4.332,0.848,0.315,0.0,0.352,0.462,174857.0,Oliver Twist,ArrDee,hip-hop,drill,55,0,urban
0.792,142.965,0.855,-4.949,0.623,0.143,0.0,0.552,0.17,148750.0,6 For 6,Central Cee,hip-hop,drill,61,0,urban
0.666,145.066,0.821,-7.237,0.739,0.342,0.0,0.0954,0.319,178138.0,I Dunno (feat. Dutchavelli & Stormzy),"Tion Wayne, dutchavelli, Stormzy",hip-hop,drill,58,0,urban
0.766,144.105,0.816,-4.759,0.349,0.31,3.34e-05,0.192,0.0943,176667.0,Only If You Knew,dutchavelli,hip-hop,drill,40,0,urban
0.713,143.052,0.723,-6.879,0.803,0.241,0.0,0.495,0.513,158601.0,Flowers (Say My Name),ArrDee,hip-hop,drill,54,0,urban
0.569,77.052,0.767,-6.805,0.524,0.216,1.45e-05,0.00988,0.109,196363.0,Ain't It Different (feat. AJ Tracey & Stormzy),"Headie One, AJ Tracey, Stormzy",hip-hop,drill,55,0,urban
0.481,140.122,0.813,-6.71,0.842,0.231,0.0,0.217,0.0931,178286.0,Coming for You (feat. A1 x J1),"SwitchOTR, A1 x J1",hip-hop,drill,59,0,urban
0.419,140.012,0.877,-14.419,0.255,0.512,0.0,0.0837,0.12,217714.0,TPL x Fumez The Engineer - Plugged In Freestyle,"Fumez The Engineer, OTP, BM, BM X MINI",hip-hop,drill,56,0,urban
0.62,139.927,0.811,-4.82,0.638,0.43,0.0,0.1,0.211,173571.0,Wow,Tion Wayne,hip-hop,drill,48,0,urban
0.826,146.95,0.68,-2.561,0.804,0.27,0.0,0.562,0.254,248937.0,Only You Freestyle,"Headie One, Drake",hip-hop,drill,56,0,urban
0.596,150.035,0.848,-8.043,0.793,0.235,0.0,0.5,0.0853,143200.0,Darling,D-Block Europe,hip-hop,drill,63,0,urban
0.93,139.995,0.81,-5.857,0.936,0.294,3.32e-06,0.398,0.0796,192000.0,Big Shark,Russ Millions,hip-hop,drill,56,0,urban
0.621,124.015,0.892,-7.67,0.638,0.0949,0.0,0.496,0.109,205720.0,Streatham,Dave,hip-hop,drill,63,0,urban
0.673,142.031,0.855,-7.58,0.66,0.373,0.0,0.45,0.385,221467.0,AirForce,DigDat,hip-hop,drill,51,0,urban
0.803,140.994,0.759,-6.77,0.895,0.277,0.0,0.413,0.362,141277.0,Reggae & Calypso (Russ Millions x Buni x YV),"Russ Millions, Buni, YV",hip-hop,drill,59,0,urban
0.672,145.014,0.773,-5.885,0.624,0.225,0.0,0.522,0.0851,201169.0,Khabib,Central Cee,hip-hop,drill,38,0,urban
0.616,143.176,0.826,-7.3,0.782,0.394,0.0,0.313,0.0601,173868.0,Ungrateful,Central Cee,hip-hop,drill,54,0,urban
0.738,141.067,0.875,-6.205,0.659,0.332,0.000119,0.492,0.393,137077.0,6:30,Russ Millions,hip-hop,drill,54,0,urban
0.651,127.054,0.66,-6.306,0.161,0.0691,0.84,0.000244,0.456,485719.0,Thula Moya Wami,Mr Thela,afrobeats,gqom,40,0,urban
0.66,127.008,0.795,-11.93,0.489,0.0399,0.0456,0.173,0.177,349701.0,Izinto Zam,"Jabs CPT, Sangzin",afrobeats,gqom,11,0,urban
0.852,122.035,0.751,-8.238,0.413,0.0456,0.00662,0.0469,0.454,379703.0,Buya Nini,"Mr Thela, Peace",afrobeats,gqom,38,0,urban
0.722,125.018,0.685,-7.223,0.516,0.0349,0.108,0.0017,0.0696,391540.0,Street Fighter,Assertive Fam,afrobeats,gqom,11,0,urban
0.783,120.02,0.718,-7.71,0.344,0.0322,0.763,0.000912,0.103,323952.0,Oh My Sax,"Cairo CPT, Don Vino",afrobeats,gqom,33,0,urban
0.5,121.999,0.843,-10.155,0.189,0.0435,0.799,0.0258,0.112,273350.0,FOMO,"Goldmax, Dlala Thukzin, Funky Qla, Zee Nxumalo, Beast Rsa",afrobeats,gqom,49,0,urban
0.799,126.027,0.805,-11.008,0.269,0.0399,0.00613,0.0253,0.144,369084.0,Ngenyimini,"Rhass, Mapressa, Dj Ndista, Luzzar",afrobeats,gqom,21,0,urban
0.928,127.023,0.787,-9.052,0.612,0.0339,0.775,0.0391,0.065,368086.0,Sicel'Imithandazo,Cairo CPT,afrobeats,gqom,32,0,urban
0.987,127.009,0.782,-8.221,0.756,0.0391,0.723,0.0358,0.0697,373416.0,Sinomhlobo,"Cairo CPT, Xola Sofuthe",afrobeats,gqom,28,0,urban
0.891,123.992,0.701,-7.501,0.26,0.0722,0.0844,0.00621,0.119,435504.0,Kwandonga Ziyaduma,"Mr Thela, Njelic",afrobeats,gqom,41,0,urban
0.903,127.002,0.675,-7.629,0.123,0.0332,0.685,0.00103,0.334,357799.0,No Contest (Broken kick),"UJeje, UBizza Wethu",afrobeats,gqom,21,0,urban
0.739,126.024,0.716,-8.904,0.394,0.0327,0.0864,0.00209,0.0956,367935.0,S'yophanda,"Rhass, Mshayi, Mr Thela",afrobeats,gqom,30,0,urban
0.498,113.001,0.822,-12.544,0.826,0.0498,0.0419,0.0489,0.0342,379082.0,Wami (feat. Nia Pearl),"Mas Musiq, Nia Pearl",afrobeats,gqom,25,0,urban
0.897,127.018,0.59,-5.046,0.679,0.063,0.769,0.0106,0.0375,364739.0,Ivili Liyajikeleza 2.0,Cairo CPT,afrobeats,gqom,34,0,urban
0.685,127.017,0.863,-9.264,0.502,0.0502,0.0382,0.00124,0.137,341107.0,Izigqibo Zakho 2.0,"Cairo CPT, Minollar",afrobeats,gqom,33,0,urban
0.769,125.968,0.814,-8.858,0.778,0.0309,0.00988,0.0379,0.0945,371112.0,Abathakathi,"Mshayi & Mr Thela, Rhass",afrobeats,gqom,29,0,urban
0.794,125.996,0.773,-6.74,0.522,0.0432,0.000324,0.0164,0.107,398158.0,Bhabhalaza,"Rhass, Mr Thela",afrobeats,gqom,21,0,urban
0.716,126.99,0.78,-12.97,0.53,0.0398,0.0192,0.0162,0.0783,372637.0,Ngeke Badaniswe,"Mshayi, Mr Thela, Betusile",afrobeats,gqom,30,0,urban
0.866,126.038,0.648,-8.235,0.232,0.0331,0.855,0.0768,0.122,367673.0,Sun EL Style,Mr Thela,afrobeats,gqom,19,0,urban
0.631,115.004,0.708,-8.96,0.42,0.0322,0.00465,0.0016,0.127,303700.0,Ndincede,"Bee DeeJay, Rhass, Mshayi, Mr Thela",afrobeats,gqom,26,0,urban
0.914,149.971,0.745,-4.108,0.837,0.188,2.69e-06,0.0393,0.0814,199021.0,Famalay,"Skinny Fabulous, Machel Montano, Bunji Garlin",soca,carnival,47,0,urban
0.944,133.97,0.804,-1.139,0.746,0.175,0.0,0.105,0.329,189657.0,Like Ah Boss,Machel Montano,soca,carnival,41,0,urban
0.848,130.021,0.808,-5.518,0.606,0.0979,0.0,0.0783,0.299,238154.0,Workout,"Kes, Nailah Blackman",soca,carnival,40,0,urban
0.797,110.034,0.792,-5.748,0.351,0.0412,0.00489,0.0123,0.091,177926.0,Overdue,Erphaan Alves,soca,carnival,45,0,urban
0.824,106.012,0.836,-4.591,0.573,0.0482,0.00534,0.164,0.105,185660.0,Practice,GBM Nutron,soca,carnival,43,0,urban
0.919,107.991,0.736,-3.608,0.861,0.0401,0.000179,0.331,0.0604,226667.0,Runaway,Mical Teja,soca,carnival,39,0,urban
0.943,159.996,0.666,-4.474,0.897,0.209,0.0,0.387,0.31,230438.0,Hard Fete,Bunji Garlin,soca,carnival,41,0,urban
0.902,116.066,0.94,-3.135,0.938,0.0717,0.0,0.123,0.367,202449.0,Born Wit It (Bumpa Riddim),Alison Hinds,soca,carnival,37,0,urban
0.951,130.207,0.682,-3.957,0.821,0.191,0.0,0.143,0.068,225252.0,Long Live Soca,Voice,soca,carnival,35,0,urban
0.821,108.878,0.74,-11.972,0.958,0.0404,0.0,0.153,0.0601,285653.0,Pump Me Up,Krosfyah,soca,carnival,38,0,urban
0.689,117.067,0.911,-6.662,0.389,0.151,0.0,0.23,0.0893,135684.0,Holiday,"Problem Child, Jus Jay King, Nelieux",soca,carnival,36,0,urban
0.675,105.151,0.699,-5.383,0.442,0.387,0.0,0.0654,0.143,217200.0,Whine & Kotch,"J Capri, Charly Black",soca,carnival,61,0,urban
0.935,131.055,0.927,-3.951,0.912,0.106,0.0,0.135,0.0728,230823.0,Mr. Fete,Machel Montano,soca,carnival,43,0,urban
0.792,119.992,0.843,-3.672,0.9,0.0542,5.02e-05,0.0671,0.0694,218228.0,Wotless,Kes,soca,carnival,40,0,urban
0.331,119.627,0.853,-17.22,0.804,0.0529,0.61,0.000494,0.0713,376000.0,Feels Good - Carrots & Beets,Electra,disco,italo,22,0,electronic
0.736,107.393,0.681,-14.483,0.987,0.0424,0.602,0.0588,0.0974,402768.0,Stop,B.W.H.,disco,italo,26,0,electronic
0.525,120.643,0.702,-14.028,0.573,0.0399,0.128,0.00237,0.173,370456.0,Cybernetic Love - Vocal,Casco,disco,italo,22,0,electronic
0.761,112.979,0.775,-10.463,0.431,0.0482,0.776,0.0413,0.0549,451500.0,Stranger in a Strange Land - Club Mix 1983,N.O.I.A.,disco,italo,19,0,electronic
0.823,125.237,0.569,-8.555,0.811,0.0381,0.00723,3.81e-05,0.202,532373.0,Robot Is Systematic (Vocal Version),Lectric Workers,disco,italo,14,0,electronic
0.475,132.148,0.897,-13.23,0.967,0.0496,0.00778,0.136,0.0958,415030.0,Sexy Films - Vocal,Kroma,disco,italo,13,0,electronic
0.788,114.674,0.868,-4.321,0.961,0.0547,2.6e-05,0.0334,0.0801,262457.0,Ma quale idea,Pino D'Angiò,disco,italo,52,0,electronic
0.728,118.031,0.671,-9.78,0.488,0.0403,0.00391,0.000372,0.385,472362.0,Take A Chance - Original Mix,Mr. Flagio,disco,italo,35,0,electronic
0.956,104.595,0.698,-5.782,0.321,0.0408,0.8,0.000316,0.263,540747.0,On and On (Fears Keep On) - Italoconnection Mix,"Decadance, Italoconnection",disco,italo,13,0,electronic
0.69,123.555,0.715,-8.172,0.676,0.0307,0.000657,0.192,0.11,223147.0,Lamento Boliviano,Los Enanitos Verdes,rock,spanish,55,0,rock
0.837,120.04,0.726,-5.325,0.559,0.032,1.31e-05,0.257,0.322,295013.0,Amores Lejanos,Los Enanitos Verdes,rock,spanish,59,0,rock
0.851,95.019,0.663,-3.007,0.921,0.0491,0.0,0.0992,0.0771,196893.0,Mala Gente,Juanes,rock,spanish,56,0,rock
0.385,174.167,0.258,-8.143,0.174,0.033,0.0,0.0527,0.0802,252293.0,Bésame,Camila,rock,spanish,66,0,rock
0.779,99.999,0.787,-3.559,0.978,0.0391,0.0,0.0215,0.0623,205200.0,La Paga,Juanes,rock,spanish,58,0,rock
0.794,101.143,0.773,-4.954,0.907,0.0326,0.000354,0.527,0.113,264600.0,Mariposa Traicionera,Maná,rock,spanish,55,0,rock
0.898,162.058,0.527,-3.624,0.462,0.0367,0.0,0.027,0.0686,317627.0,Labios Compartidos,Maná,rock,spanish,48,0,rock
0.773,115.995,0.786,-5.042,0.573,0.0288,2.57e-06,0.152,0.103,263880.0,Bendita Tu Luz,"Maná, Juan Luis Guerra 4.40",rock,spanish,28,0,rock
0.726,147.883,0.647,-6.761,0.514,0.0289,5.11e-06,0.159,0.15,291867.0,Amor Clandestino,Maná,rock,spanish,27,0,rock
0.715,84.098,0.487,-4.417,0.638,0.0519,0.0,0.294,0.195,238133.0,Fotografía,"Juanes, Nelly Furtado",rock,spanish,68,0,rock
0.52,124.082,0.426,-7.981,0.306,0.0395,0.86,0.17,0.142,354173.0,A Little Distance,Tristeza,rock,post-rock,16,0,rock
0.313,132.899,0.273,-11.784,0.0399,0.0455,0.0922,0.11,0.163,1065133.0,Blaise Bailey Finnegan III,Godspeed You! Black Emperor,rock,post-rock,31,0,rock
0.694,139.019,0.727,-10.218,0.236,0.064,0.118,0.0639,0.0977,269000.0,Vizardit,"Hildá Länsman, Tuomas Norvio",world,indigenous,14,0,world
0.486,94.993,0.701,-9.322,0.0391,0.0324,0.0779,0.00319,0.426,219170.0,Raven Strut (feat. K.Clevenger) - DASH Remix,"DKD Dancers, DASH, K.Clevenger",world,indigenous,17,0,world
0.871,108.028,0.867,-3.851,0.467,0.243,0.0282,0.00213,0.0499,226667.0,Tapwe,"Boogey the Beat, Young Spirit, Drezus, Pj Vegas",world,indigenous,28,0,world
0.802,96.015,0.729,-6.346,0.705,0.179,4.42e-06,0.0924,0.0905,233177.0,Nuivunga - GFD Collective,"Jens Kleist, JASMIN, Da Bartali Crew",world,indigenous,12,0,world
0.878,119.963,0.825,-3.356,0.53,0.185,2.42e-05,0.0657,0.122,179547.0,Meditjin,"Baker Boy, JessB",world,indigenous,35,0,world
0.917,120.006,0.85,-4.932,0.798,0.0803,0.000101,0.138,0.239,202396.0,Break It Down,Tjaka,world,indigenous,16,0,world
0.821,100.061,0.58,-6.599,0.648,0.0415,8.71e-05,0.00315,0.177,182344.0,uduli 跳一波,ABAO阿爆,world,indigenous,13,0,world
0.831,125.012,0.844,-5.561,0.698,0.262,0.00012,0.00688,0.2,286695.0,Half Breed - Remix,DJ Shub,world,indigenous,11,0,world
0.629,130.023,0.725,-4.729,0.194,0.0356,0.0673,0.00139,0.212,271653.0,Sisters,"The Halluci Nation, Northern Voice",world,indigenous,39,0,world
0.731,122.012,0.819,-6.502,0.0484,0.0479,0.0731,0.026,0.118,268986.0,Emta Njawzak Yamma,DAM,world,indigenous,35,0,world
0.474,79.933,0.707,-8.705,0.534,0.147,0.000689,0.201,0.64,262498.0,Behold a Pale Horse,"STOiK, Jah'kota, Plex, Drezus",world,indigenous,18,0,world
0.927,141.961,0.6,-4.776,0.442,0.107,0.00581,0.025,0.327,185284.0,AVINU CHAI (AM YISRAEL CHAI),Yoni Z,world,jewish,33,0,world
0.907,115.087,0.684,-3.949,0.336,0.0648,0.000175,0.346,0.112,208719.0,Lech Lecha (K3LZ Remix),"K3LZ, Eli Levin",world,jewish,27,0,world
0.59,78.459,0.377,-4.164,0.563,0.0336,0.0,0.514,0.15,171429.0,The Rain,TAI,world,jewish,42,0,world
0.465,110.014,0.794,-8.144,0.652,0.057,1.37e-06,0.751,0.103,158690.0,תלוי בנו,נהוראי אריאלי,world,jewish,32,0,world
0.513,99.022,0.788,-9.877,0.82,0.0464,1.92e-05,0.774,0.0811,158000.0,ארץ ישראל,Ishay Ribo,world,jewish,46,0,world
0.568,118.027,0.806,-11.061,0.628,0.0315,0.00165,0.0462,0.104,184320.0,Az Yashir 2.0,"K3LZ, Eli Levin, MOiSHE'LE",world,jewish,25,0,world
0.695,120.043,0.666,-8.157,0.422,0.0402,2.03e-06,0.148,0.0758,208000.0,Eimosai (K3LZ Remix),"Danny Palgon, K3LZ",world,jewish,24,0,world
0.833,169.964,0.55,-5.513,0.577,0.0521,4.53e-05,0.0523,0.103,144191.0,LOVE ME,"Nissim Black, Oryahh",world,jewish,28,0,world
0.737,92.006,0.66,-4.931,0.802,0.0384,0.0,0.536,0.0477,245629.0,BaTachti,Dovid Lowy,world,jewish,24,0,world
0.766,126.079,0.741,-7.358,0.321,0.0774,4.51e-05,0.129,0.103,158115.0,Brighter,Zusha,world,jewish,41,0,world
0.514,120.142,0.598,-4.537,0.49,0.0344,0.0,0.461,0.305,214062.0,Ani Maamin,TAI,world,jewish,42,0,world
0.69,104.995,0.747,-7.22,0.603,0.105,0.0,0.108,0.234,220345.0,נקודות,שמואל,world,jewish,41,0,world
0.699,133.069,0.536,-6.614,0.266,0.0512,0.0,0.59,0.213,202105.0,Chaneinu,"Moshe Lang, Waterbury Mesivta, Sruli, Moyo",world,jewish,21,0,world
0.57,127.956,0.555,-10.277,0.28,0.0448,3.51e-05,0.261,0.112,215484.0,Before I Go,"DJ Kraz, Isaac Ben",world,jewish,27,0,world
0.765,170.115,0.497,-3.308,0.669,0.0899,1.11e-05,0.113,0.0941,141000.0,Mili Deshtuta - Crazy Stuff,"Thank You Hashem, DJ Farbreng, Moshe Storch, Mikey Mause",world,jewish,26,0,world
0.603,104.98,0.752,-5.973,0.841,0.0862,3.03e-05,0.19,0.311,201429.0,Ki Hu Levado,"Yossi Newman, Aryeh Barnett",world,jewish,25,0,world
0.795,75.03,0.62,-4.835,0.628,0.0402,3.9e-06,0.273,0.132,175200.0,SCREAM,Nissim Black,world,jewish,22,0,world
0.41,94.993,0.753,-9.847,0.337,0.248,0.0,0.464,0.367,154123.0,Eliyahu Hanavi,"K3LZ, Avi Abikhzer",world,jewish,20,0,world
0.851,100.028,0.641,-4.552,0.724,0.213,0.0,0.333,0.0996,206553.0,Bou,Danny Palgon,world,jewish,22,0,world
0.471,76.934,0.404,-5.848,0.497,0.0535,0.0,0.287,0.119,216585.0,Not Today (Dear Yetzer Hara),TAI,world,jewish,35,0,world
0.705,159.97,0.595,-9.872,0.562,0.052,0.000326,0.221,0.0883,239664.0,End of the Tunnel,A.Y. Bouzaglou,world,jewish,19,0,world
0.749,100.017,0.798,-3.585,0.81,0.0445,0.0,0.258,0.143,187800.0,Ein Od Milvado,Mordechai Shapiro,world,jewish,34,0,world
0.952,127.996,0.654,-3.017,0.664,0.0288,7.67e-06,0.00635,0.332,158039.0,Ad Matai (Blue),iZZy D JaY,world,jewish,34,0,world
0.752,128.046,0.604,-5.09,0.444,0.0564,0.0,0.0331,0.0896,223116.0,Ahalela,Avi Zelinger,world,jewish,20,0,world
0.887,125.052,0.738,-4.241,0.798,0.0384,1.63e-05,0.604,0.162,227500.0,Yom Yom,Dovid Lowy,world,jewish,22,0,world
0.746,99.97,0.607,-5.512,0.476,0.0453,3.79e-06,0.0334,0.0968,205424.0,Ana,"Matt Dubb, Itzik Dadya",world,jewish,31,0,world
0.873,120.005,0.596,-2.956,0.64,0.051,0.000195,0.0417,0.0686,198077.0,Tzur,Matt Dubb,world,jewish,19,0,world
0.725,160.037,0.689,-7.246,0.847,0.0757,0.0,0.0334,0.051,210704.0,Set Me Free,DeScribe,world,jewish,30,0,world
0.752,99.984,0.768,-4.353,0.29,0.0878,0.0,0.0808,0.123,218210.0,Yesh Kan,Mendy Piamenta,world,jewish,29,0,world
0.855,75.03,0.589,-5.196,0.764,0.0487,0.0,0.0649,0.0362,202400.0,This Is My Home,Duvie Shapiro,world,jewish,31,0,world
0.782,179.878,0.489,-6.278,0.706,0.0432,1.08e-05,0.28,0.231,261324.0,Closer,"DJ Kraz, Aryeh Kunstler",world,jewish,23,0,world
0.844,159.915,0.593,-3.197,0.651,0.0471,0.0,0.598,0.266,199994.0,Zeh Keili,Ari Goldwag,world,jewish,21,0,world
0.73,92.06,0.677,-5.798,0.691,0.0482,0.0,0.378,0.139,223164.0,Schar Mitzvah,Mordechai Shapiro,world,jewish,32,0,world
0.874,128.045,0.648,-6.135,0.535,0.0557,0.0,0.00054,0.13,192627.0,So Alive,DeScribe,world,jewish,27,0,world
0.785,128.945,0.629,-5.188,0.567,0.0388,0.0,0.317,0.0937,214011.0,Friends,Mordechai Shapiro,world,jewish,28,0,world
0.741,109.928,0.616,-3.394,0.267,0.0279,0.0,0.132,0.331,245455.0,Es Shem,Yechiel Lazarus,world,jewish,13,0,world
0.897,113.01,0.806,-2.796,0.912,0.042,0.015,0.124,0.158,262611.0,Shema,Nachas,world,jewish,20,0,world
0.813,120.014,0.644,-7.604,0.391,0.0504,1.91e-06,0.0426,0.0709,192005.0,Dreamer,DeScribe,world,jewish,27,0,world
0.672,133.992,0.547,-8.226,0.345,0.0854,0.0,0.0496,0.0938,224675.0,V'hu Haya,"Yossi Newman, Aryeh Barnett",world,jewish,18,0,world
0.817,105.017,0.599,-5.752,0.644,0.0272,1.16e-06,0.00799,0.287,255153.0,Long for the Day,Tani Polansky,world,jewish,16,0,world
0.701,126.062,0.738,-6.089,0.414,0.0678,0.0289,0.261,0.195,217619.0,מצווה גדולה,Mikey Mocton,world,jewish,15,0,world
0.633,104.415,0.434,-7.843,0.464,0.0484,0.0,0.0228,0.195,200101.0,Welcome Back - Akiva Hammond Remix,"Waterbury Mesivta, Eli Dachs, Akiva Hammond",world,jewish,17,0,world
0.818,180.004,0.511,-7.707,0.519,0.116,0.000189,0.0405,0.165,253336.0,Flames,"DJ Kraz, Sholom",world,jewish,19,0,world
0.939,134.973,0.52,-3.887,0.558,0.0979,0.000187,0.000343,0.0521,220889.0,V'ohavta,"Yechiel Lazarus, DJ YLK",world,jewish,12,0,world
0.825,113.04,0.7,-5.446,0.546,0.0416,0.0,0.0183,0.125,216500.0,Hodu,Danny Palgon,world,jewish,15,0,world
0.527,132.017,0.601,-9.26,0.292,0.0335,0.00307,0.00168,0.184,236507.0,Everything Is from You,Moshe Siegel,world,jewish,16,0,world
0.853,94.958,0.728,-3.927,0.77,0.0649,0.0,0.318,0.117,218454.0,Modeh Ani,Moshe Tischler,world,jewish,29,0,world
0.726,110.988,0.709,-6.023,0.879,0.0266,0.000697,0.479,0.115,265705.0,Ki Le'olam Chasdo,Joey Newcomb,world,jewish,17,0,world
0.721,119.967,0.665,-7.696,0.333,0.0321,0.00019,0.161,0.14,210121.0,Sameach,Moshe Lichtenstein,world,jewish,15,0,world
0.88,125.004,0.692,-4.125,0.894,0.0439,0.0001,0.0654,0.107,261240.0,Lo Nafsik Lirkod,Ari Goldwag,world,jewish,27,0,world
0.707,105.015,0.592,-8.98,0.291,0.0582,1.62e-06,0.0915,0.132,272118.0,Adama V'shamayim - Remix,DJ Kraz,world,jewish,16,0,world
0.633,149.99,0.573,-11.519,0.357,0.0379,3.43e-05,0.0618,0.113,236094.0,Ani Maamin,DJ Kraz,world,jewish,13,0,world
0.769,120.057,0.683,-4.719,0.492,0.0432,1.1e-05,0.0891,0.0493,196500.0,Ashira,"Danny Palgon, Yoni Z",world,jewish,16,0,world
0.675,141.905,0.378,-9.647,0.27,0.24,0.000207,0.00531,0.251,207308.0,Baruch Hashem,"Zusha, Pumpidisa, Matt Dubb",world,jewish,33,0,world
0.685,111.974,0.669,-6.197,0.638,0.0342,0.0,0.533,0.122,237610.0,It's You,Ruvi New,world,jewish,12,0,world
